id,fecha,ticker,puntaje_v0,sentimiento_ia,puntaje_ia,apertura_estimada_pct,confianza_r2,timestamp_utc,exchange,sesion_objetivo,available_at,estado,intervalo80_pp,n_muestra,modelo_version,beta
324,2026-07-24,FCX,0.48,,,,,2026-07-24T22:15:06.085758+00:00,,,2026-07-24T20:00:00+00:00,,,,4.6.0,
325,2026-07-24,8035.T,0.47,0.2571428571428572,0.5176,-2.6,0.2537,2026-07-24T22:15:06.085758+00:00,XTKS,2026-07-27,2026-07-24T20:00:00+00:00,verificada,4.37,120.0,4.6.0,
326,2026-07-24,GOOGL,0.45,0.675,0.5662,,,2026-07-24T22:15:06.085758+00:00,,,2026-07-24T20:00:00+00:00,,,,4.6.0,
327,2026-07-24,UMC,0.43,0.03823529411764707,0.4567,,,2026-07-24T22:15:06.085758+00:00,,,2026-07-24T20:00:00+00:00,,,,4.6.0,
328,2026-07-24,INTC,0.41,0.10185185185185182,0.4523,,,2026-07-24T22:15:06.085758+00:00,,,2026-07-24T20:00:00+00:00,,,,4.6.0,
329,2026-07-24,005930.KS,0.4,0.34864864864864853,0.4823,-2.94,0.1607,2026-07-24T22:15:06.085758+00:00,XKRX,2026-07-27,2026-07-24T20:00:00+00:00,verificada,6.59,120.0,4.6.0,
330,2026-07-24,QCOM,0.36,0.1928571428571428,0.4309,,,2026-07-24T22:15:06.085758+00:00,,,2026-07-24T20:00:00+00:00,,,,4.6.0,
331,2026-07-24,000660.KS,0.32,0.34583333333333327,0.4259,-3.7,0.1899,2026-07-24T22:15:06.085758+00:00,XKRX,2026-07-27,2026-07-24T20:00:00+00:00,verificada,7.5,120.0,4.6.0,
332,2026-07-24,6857.T,0.29,0.3239999999999999,0.4016,-2.85,0.2052,2026-07-24T22:15:06.085758+00:00,XTKS,2026-07-27,2026-07-24T20:00:00+00:00,verificada,5.5,120.0,4.6.0,
333,2026-07-27,BHP,0.72,-0.02401811209315704,0.6504,,,2026-07-27T22:15:59.759002+00:00,,,2026-07-27T20:00:00+00:00,,,,4.6.0,
334,2026-07-27,2330.TW,0.69,0.3545995487997271,0.6862,-0.76,0.2344,2026-07-27T22:15:59.759002+00:00,XTAI,2026-07-28,2026-07-27T20:00:00+00:00,verificada,2.56,120.0,4.6.0,0.34
335,2026-07-27,AVGO,0.66,0.5904583810253368,0.7006,,,2026-07-27T22:15:59.759002+00:00,,,2026-07-27T20:00:00+00:00,,,,4.6.0,
336,2026-07-27,3436.T,0.66,0.07317514650297302,0.623,-1.45,0.1155,2026-07-27T22:15:59.759002+00:00,XTKS,2026-07-28,2026-07-27T20:00:00+00:00,verificada,7.51,120.0,4.6.0,0.65
337,2026-07-27,TXN,0.63,0.22470986635458517,0.6247,,,2026-07-27T22:15:59.759002+00:00,,,2026-07-27T20:00:00+00:00,,,,4.6.0,
338,2026-07-27,MSFT,0.62,0.30215329312448547,0.6293,,,2026-07-27T22:15:59.759002+00:00,,,2026-07-27T20:00:00+00:00,,,,4.6.0,
339,2026-07-27,AMD,0.62,0.413159399958361,0.646,,,2026-07-27T22:15:59.759002+00:00,,,2026-07-27T20:00:00+00:00,,,,4.6.0,
340,2026-07-27,META,0.56,0.2583021181537518,0.5807,,,2026-07-27T22:15:59.759002+00:00,,,2026-07-27T20:00:00+00:00,,,,4.6.0,
341,2026-07-27,NVDA,0.56,0.4975224418001475,0.6166,,,2026-07-27T22:15:59.759002+00:00,,,2026-07-27T20:00:00+00:00,,,,4.6.0,
342,2026-07-27,FCX,0.5,0.24726129901227178,0.5371,,,2026-07-27T22:15:59.759002+00:00,,,2026-07-27T20:00:00+00:00,,,,4.6.0,
343,2026-07-27,TSM,0.49,0.3545995487997271,0.5462,,,2026-07-27T22:15:59.759002+00:00,,,2026-07-27T20:00:00+00:00,,,,4.6.0,
344,2026-07-27,ARM,0.48,0.48145548668171523,0.5582,,,2026-07-27T22:15:59.759002+00:00,,,2026-07-27T20:00:00+00:00,,,,4.6.0,
345,2026-07-27,GOOGL,0.48,0.09239075723480276,0.4999,,,2026-07-27T22:15:59.759002+00:00,,,2026-07-27T20:00:00+00:00,,,,4.6.0,
346,2026-07-27,8035.T,0.48,0.32625082504659647,0.5349,-1.32,0.242,2026-07-27T22:15:59.759002+00:00,XTKS,2026-07-28,2026-07-27T20:00:00+00:00,verificada,4.37,120.0,4.6.0,0.59
347,2026-07-27,MU,0.46,0.15946304827949137,0.4959,,,2026-07-27T22:15:59.759002+00:00,,,2026-07-27T20:00:00+00:00,,,,4.6.0,
348,2026-07-27,ASML,0.46,0.3626662829706063,0.5264,,,2026-07-27T22:15:59.759002+00:00,,,2026-07-27T20:00:00+00:00,,,,4.6.0,
349,2026-07-27,IFX.DE,0.44,0.5219010465412699,0.5363,-0.18,0.0047,2026-07-27T22:15:59.759002+00:00,XETR,2026-07-28,2026-07-27T20:00:00+00:00,verificada,4.96,120.0,4.6.0,0.08
350,2026-07-27,005930.KS,0.43,0.5068637099229166,0.527,-1.47,0.1469,2026-07-27T22:15:59.759002+00:00,XKRX,2026-07-28,2026-07-27T20:00:00+00:00,verificada,6.6,120.0,4.6.0,0.66
351,2026-07-27,000660.KS,0.42,0.3589306488236935,0.4978,-1.83,0.1725,2026-07-27T22:15:59.759002+00:00,XKRX,2026-07-28,2026-07-27T20:00:00+00:00,verificada,7.51,120.0,4.6.0,0.82
352,2026-07-27,4063.T,0.42,0.13257080266662463,0.4639,-0.79,0.1495,2026-07-27T22:15:59.759002+00:00,XTKS,2026-07-28,2026-07-27T20:00:00+00:00,verificada,3.54,120.0,4.6.0,0.36
353,2026-07-27,UMC,0.42,0.21865396110974364,0.4768,,,2026-07-27T22:15:59.759002+00:00,,,2026-07-27T20:00:00+00:00,,,,4.6.0,
354,2026-07-27,QCOM,0.41,0.039571191640364524,0.4429,,,2026-07-27T22:15:59.759002+00:00,,,2026-07-27T20:00:00+00:00,,,,4.6.0,
355,2026-07-27,INTC,0.36,0.2145387762432674,0.4342,,,2026-07-27T22:15:59.759002+00:00,,,2026-07-27T20:00:00+00:00,,,,4.6.0,
356,2026-07-27,6857.T,0.34,0.28898227379403824,0.4313,-1.46,0.1991,2026-07-27T22:15:59.759002+00:00,XTKS,2026-07-28,2026-07-27T20:00:00+00:00,verificada,5.49,120.0,4.6.0,0.65
357,2026-07-28,BHP,0.7,-0.026897419717018357,0.636,,,2026-07-28T22:30:44.783298+00:00,,,2026-07-28T20:00:00+00:00,,,,4.6.0,
358,2026-07-28,2330.TW,0.69,0.3601343211303051,0.687,-1.54,0.2378,2026-07-28T22:30:44.783298+00:00,XTAI,2026-07-29,2026-07-28T20:00:00+00:00,verificada,2.57,120.0,4.6.0,0.34
359,2026-07-28,AVGO,0.69,0.553338819599306,0.716,,,2026-07-28T22:30:44.783298+00:00,,,2026-07-28T20:00:00+00:00,,,,4.6.0,
360,2026-07-28,MSFT,0.66,0.09950715879409959,0.6269,,,2026-07-28T22:30:44.783298+00:00,,,2026-07-28T20:00:00+00:00,,,,4.6.0,
361,2026-07-28,TXN,0.6,0.2922345565702162,0.6138,,,2026-07-28T22:30:44.783298+00:00,,,2026-07-28T20:00:00+00:00,,,,4.6.0,
362,2026-07-28,AMD,0.6,0.07243411990978893,0.5809,,,2026-07-28T22:30:44.783298+00:00,,,2026-07-28T20:00:00+00:00,,,,4.6.0,
363,2026-07-28,NVDA,0.59,0.34035439720296123,0.6141,,,2026-07-28T22:30:44.783298+00:00,,,2026-07-28T20:00:00+00:00,,,,4.6.0,
364,2026-07-28,GOOGL,0.57,0.07681709154784187,0.5605,,,2026-07-28T22:30:44.783298+00:00,,,2026-07-28T20:00:00+00:00,,,,4.6.0,
365,2026-07-28,META,0.55,0.14171989582014707,0.5563,,,2026-07-28T22:30:44.783298+00:00,,,2026-07-28T20:00:00+00:00,,,,4.6.0,
366,2026-07-28,TSM,0.52,0.3601343211303051,0.568,,,2026-07-28T22:30:44.783298+00:00,,,2026-07-28T20:00:00+00:00,,,,4.6.0,
367,2026-07-28,3436.T,0.51,0.22206839499766348,0.5403,-3.05,0.1191,2026-07-28T22:30:44.783298+00:00,XTKS,2026-07-29,2026-07-28T20:00:00+00:00,verificada,7.72,120.0,4.6.0,0.68
368,2026-07-28,MU,0.51,-0.2325773731769818,0.4721,,,2026-07-28T22:30:44.783298+00:00,,,2026-07-28T20:00:00+00:00,,,,4.6.0,
369,2026-07-28,IFX.DE,0.51,0.46300355401858206,0.5765,-0.45,0.0071,2026-07-28T22:30:44.783298+00:00,XETR,2026-07-29,2026-07-28T20:00:00+00:00,verificada,4.97,120.0,4.6.0,0.1
370,2026-07-28,4063.T,0.48,0.16832553281240586,0.5112,-1.63,0.154,2026-07-28T22:30:44.783298+00:00,XTKS,2026-07-29,2026-07-28T20:00:00+00:00,verificada,3.57,120.0,4.6.0,0.36
371,2026-07-28,ARM,0.48,0.5044138405853731,0.5617,,,2026-07-28T22:30:44.783298+00:00,,,2026-07-28T20:00:00+00:00,,,,4.6.0,
372,2026-07-28,FCX,0.47,0.12619009249070084,0.4979,,,2026-07-28T22:30:44.783298+00:00,,,2026-07-28T20:00:00+00:00,,,,4.6.0,
373,2026-07-28,QCOM,0.46,0.06971182388269447,0.4825,,,2026-07-28T22:30:44.783298+00:00,,,2026-07-28T20:00:00+00:00,,,,4.6.0,
374,2026-07-28,ASML,0.46,-0.06141490762994805,0.4628,,,2026-07-28T22:30:44.783298+00:00,,,2026-07-28T20:00:00+00:00,,,,4.6.0,
375,2026-07-28,UMC,0.45,-0.19218162551350726,0.4362,,,2026-07-28T22:30:44.783298+00:00,,,2026-07-28T20:00:00+00:00,,,,4.6.0,
376,2026-07-28,8035.T,0.45,0.04854746540272695,0.4723,-2.73,0.2416,2026-07-28T22:30:44.783298+00:00,XTKS,2026-07-29,2026-07-28T20:00:00+00:00,verificada,4.5,120.0,4.6.0,0.61
377,2026-07-28,INTC,0.38,-0.053989136153602124,0.4079,,,2026-07-28T22:30:44.783298+00:00,,,2026-07-28T20:00:00+00:00,,,,4.6.0,
378,2026-07-28,005930.KS,0.38,0.18602699806111106,0.4439,-3.0,0.1501,2026-07-28T22:30:44.783298+00:00,XKRX,2026-07-29,2026-07-28T20:00:00+00:00,verificada,6.66,120.0,4.6.0,0.67
379,2026-07-28,000660.KS,0.33,-0.12403489868214979,0.3624,-3.76,0.1747,2026-07-28T22:30:44.783298+00:00,XKRX,2026-07-29,2026-07-28T20:00:00+00:00,verificada,7.62,120.0,4.6.0,0.84
380,2026-07-28,6857.T,0.26,0.06005652248419469,0.341,-2.99,0.2023,2026-07-28T22:30:44.783298+00:00,XTKS,2026-07-29,2026-07-28T20:00:00+00:00,verificada,5.53,120.0,4.6.0,0.67
381,2026-07-29,BHP,0.73,-0.014616307870807012,0.6588,,,2026-07-30T01:23:34.561385+00:00,,,2026-07-29T20:00:00+00:00,,,,4.6.0,
382,2026-07-29,AVGO,0.72,0.5371174538856686,0.7346,,,2026-07-30T01:23:34.561385+00:00,,,2026-07-29T20:00:00+00:00,,,,4.6.0,
383,2026-07-29,2330.TW,0.68,0.392907779151153,0.6849,-1.87,0.2469,2026-07-30T01:23:34.561385+00:00,XTAI,2026-07-31,2026-07-29T20:00:00+00:00,verificada,2.58,120.0,4.6.0,0.35
384,2026-07-29,AMD,0.66,0.07837339798568826,0.6238,,,2026-07-30T01:23:34.561385+00:00,,,2026-07-29T20:00:00+00:00,,,,4.6.0,
385,2026-07-29,TXN,0.65,0.27481621510710635,0.6462,,,2026-07-30T01:23:34.561385+00:00,,,2026-07-29T20:00:00+00:00,,,,4.6.0,
386,2026-07-29,MSFT,0.64,0.11320115794301083,0.615,,,2026-07-30T01:23:34.561385+00:00,,,2026-07-29T20:00:00+00:00,,,,4.6.0,
387,2026-07-29,NVDA,0.62,0.34412920909827655,0.6356,,,2026-07-30T01:23:34.561385+00:00,,,2026-07-29T20:00:00+00:00,,,,4.6.0,
388,2026-07-29,GOOGL,0.57,0.08352146842737163,0.5615,,,2026-07-30T01:23:34.561385+00:00,,,2026-07-29T20:00:00+00:00,,,,4.6.0,
389,2026-07-29,TSM,0.53,0.392907779151153,0.5799,,,2026-07-30T01:23:34.561385+00:00,,,2026-07-29T20:00:00+00:00,,,,4.6.0,
390,2026-07-29,IFX.DE,0.53,0.4758635828266002,0.5924,-0.58,0.0082,2026-07-30T01:23:34.561385+00:00,XETR,2026-07-30,2026-07-29T20:00:00+00:00,verificada,5.02,120.0,4.6.0,0.11
391,2026-07-29,FCX,0.52,0.1261900924907009,0.5329,,,2026-07-30T01:23:34.561385+00:00,,,2026-07-29T20:00:00+00:00,,,,4.6.0,
392,2026-07-29,MU,0.52,-0.20165667934280893,0.4838,,,2026-07-30T01:23:34.561385+00:00,,,2026-07-29T20:00:00+00:00,,,,4.6.0,
393,2026-07-29,UMC,0.52,-0.15150205623234747,0.4913,,,2026-07-30T01:23:34.561385+00:00,,,2026-07-29T20:00:00+00:00,,,,4.6.0,
394,2026-07-29,ASML,0.49,-0.043718659207161566,0.4864,,,2026-07-30T01:23:34.561385+00:00,,,2026-07-29T20:00:00+00:00,,,,4.6.0,
395,2026-07-29,META,0.48,0.14013629127894536,0.507,,,2026-07-30T01:23:34.561385+00:00,,,2026-07-29T20:00:00+00:00,,,,4.6.0,
396,2026-07-29,ARM,0.48,0.4923482786643615,0.5599,,,2026-07-30T01:23:34.561385+00:00,,,2026-07-29T20:00:00+00:00,,,,4.6.0,
397,2026-07-29,QCOM,0.45,0.08165397545712919,0.4772,,,2026-07-30T01:23:34.561385+00:00,,,2026-07-29T20:00:00+00:00,,,,4.6.0,
398,2026-07-29,005930.KS,0.42,0.2331422035987359,0.479,-3.63,0.1561,2026-07-30T01:23:34.561385+00:00,XKRX,2026-07-31,2026-07-29T20:00:00+00:00,verificada,6.67,120.0,4.6.0,0.68
399,2026-07-29,INTC,0.42,-0.046231297494122206,0.4371,,,2026-07-30T01:23:34.561385+00:00,,,2026-07-29T20:00:00+00:00,,,,4.6.0,
400,2026-07-29,4063.T,0.39,0.1683502201320514,0.4483,-1.99,0.1633,2026-07-30T01:23:34.561385+00:00,XTKS,2026-07-31,2026-07-29T20:00:00+00:00,verificada,3.56,120.0,4.6.0,0.37
401,2026-07-29,3436.T,0.38,0.2040890662363579,0.4466,-3.68,0.1242,2026-07-30T01:23:34.561385+00:00,XTKS,2026-07-31,2026-07-29T20:00:00+00:00,verificada,7.73,120.0,4.6.0,0.69
402,2026-07-29,8035.T,0.32,0.1413009571950353,0.3952,-3.38,0.2533,2026-07-30T01:23:34.561385+00:00,XTKS,2026-07-31,2026-07-29T20:00:00+00:00,verificada,4.59,120.0,4.6.0,0.63
403,2026-07-29,000660.KS,0.32,-0.10846129538351441,0.3577,-4.59,0.1834,2026-07-30T01:23:34.561385+00:00,XKRX,2026-07-31,2026-07-29T20:00:00+00:00,verificada,7.66,120.0,4.6.0,0.86
404,2026-07-29,6857.T,0.27,0.0837851017883275,0.3516,-3.5,0.2,2026-07-30T01:23:34.561385+00:00,XTKS,2026-07-31,2026-07-29T20:00:00+00:00,verificada,5.54,120.0,4.6.0,0.66
405,2026-07-30,BHP,0.75,0.009978041894938686,0.6765,,,2026-07-30T22:15:10.646512+00:00,,,2026-07-30T20:00:00+00:00,,,,4.6.0,
406,2026-07-30,AMD,0.74,0.09303896098861461,0.682,,,2026-07-30T22:15:10.646512+00:00,,,2026-07-30T20:00:00+00:00,,,,4.6.0,
407,2026-07-30,AVGO,0.73,0.5169589548687267,0.7385,,,2026-07-30T22:15:10.646512+00:00,,,2026-07-30T20:00:00+00:00,,,,4.6.0,
408,2026-07-30,MSFT,0.71,0.13118136413780668,0.6667,,,2026-07-30T22:15:10.646512+00:00,,,2026-07-30T20:00:00+00:00,,,,4.6.0,
409,2026-07-30,TXN,0.62,0.2574516463311845,0.6226,,,2026-07-30T22:15:10.646512+00:00,,,2026-07-30T20:00:00+00:00,,,,4.6.0,
410,2026-07-30,NVDA,0.61,0.34985702257109114,0.6295,,,2026-07-30T22:15:10.646512+00:00,,,2026-07-30T20:00:00+00:00,,,,4.6.0,
411,2026-07-30,MU,0.6,-0.15858611886552992,0.5462,,,2026-07-30T22:15:10.646512+00:00,,,2026-07-30T20:00:00+00:00,,,,4.6.0,
412,2026-07-30,ASML,0.56,-0.013325989408214969,0.54,,,2026-07-30T22:15:10.646512+00:00,,,2026-07-30T20:00:00+00:00,,,,4.6.0,
413,2026-07-30,TSM,0.54,0.3784894300016642,0.5848,,,2026-07-30T22:15:10.646512+00:00,,,2026-07-30T20:00:00+00:00,,,,4.6.0,
414,2026-07-30,UMC,0.53,-0.10879763917606101,0.5047,,,2026-07-30T22:15:10.646512+00:00,,,2026-07-30T20:00:00+00:00,,,,4.6.0,
415,2026-07-30,2330.TW,0.53,0.3784894300016642,0.5778,2.8,0.2383,2026-07-30T22:15:10.646512+00:00,XTAI,2026-07-31,2026-07-30T20:00:00+00:00,verificada,2.59,120.0,4.6.0,0.34
416,2026-07-30,FCX,0.52,0.12980175380263625,0.5335,,,2026-07-30T22:15:10.646512+00:00,,,2026-07-30T20:00:00+00:00,,,,4.6.0,
417,2026-07-30,ARM,0.49,0.4784763878681583,0.5648,,,2026-07-30T22:15:10.646512+00:00,,,2026-07-30T20:00:00+00:00,,,,4.6.0,
418,2026-07-30,6857.T,0.47,0.12520604242020872,0.4978,4.68,0.1446,2026-07-30T22:15:10.646512+00:00,XTKS,2026-07-31,2026-07-30T20:00:00+00:00,verificada,5.89,120.0,4.6.0,0.57
419,2026-07-30,GOOGL,0.46,0.09486947021738107,0.4862,,,2026-07-30T22:15:10.646512+00:00,,,2026-07-30T20:00:00+00:00,,,,4.6.0,
420,2026-07-30,INTC,0.46,-0.028968369613484916,0.4677,,,2026-07-30T22:15:10.646512+00:00,,,2026-07-30T20:00:00+00:00,,,,4.6.0,
421,2026-07-30,005930.KS,0.45,0.24410915476974915,0.5016,5.28,0.1431,2026-07-30T22:15:10.646512+00:00,XKRX,2026-07-31,2026-07-30T20:00:00+00:00,verificada,6.68,120.0,4.6.0,0.64
422,2026-07-30,8035.T,0.41,0.16731971260103493,0.4621,4.83,0.2159,2026-07-30T22:15:10.646512+00:00,XTKS,2026-07-31,2026-07-30T20:00:00+00:00,verificada,4.75,120.0,4.6.0,0.59
423,2026-07-30,IFX.DE,0.39,0.4817678027154338,0.4953,1.09,0.0122,2026-07-30T22:15:10.646512+00:00,XETR,2026-07-31,2026-07-30T20:00:00+00:00,verificada,5.05,120.0,4.6.0,0.13
424,2026-07-30,META,0.38,0.13849441297388715,0.4368,,,2026-07-30T22:15:10.646512+00:00,,,2026-07-30T20:00:00+00:00,,,,4.6.0,
425,2026-07-30,4063.T,0.35,0.17481114699752698,0.4212,2.85,0.142,2026-07-30T22:15:10.646512+00:00,XTKS,2026-07-31,2026-07-30T20:00:00+00:00,verificada,3.63,120.0,4.6.0,0.35
426,2026-07-30,3436.T,0.34,0.1690715120203001,0.4134,5.59,0.1222,2026-07-30T22:15:10.646512+00:00,XTKS,2026-07-31,2026-07-30T20:00:00+00:00,verificada,7.74,120.0,4.6.0,0.68
427,2026-07-30,QCOM,0.33,0.0986863113362757,0.3958,,,2026-07-30T22:15:10.646512+00:00,,,2026-07-30T20:00:00+00:00,,,,4.6.0,
428,2026-07-30,000660.KS,0.33,-0.0877711172392527,0.3678,6.91,0.179,2026-07-30T22:15:10.646512+00:00,XKRX,2026-07-31,2026-07-30T20:00:00+00:00,verificada,7.65,120.0,4.6.0,0.84
429,2026-07-31,MSFT,0.72,0.44484671098929013,0.7207,,,2026-07-31T23:40:37.456902+00:00,,,2026-07-31T20:00:00+00:00,,,,4.6.0,
430,2026-07-31,2330.TW,0.69,0.44059483699008795,0.6991,0.03,0.2715,2026-07-31T23:40:37.456902+00:00,XTAI,2026-08-03,2026-07-31T20:00:00+00:00,verificada,2.71,120.0,4.6.0,0.38
431,2026-07-31,AVGO,0.67,0.5154512793028466,0.6963,,,2026-07-31T23:40:37.456902+00:00,,,2026-07-31T20:00:00+00:00,,,,4.6.0,
432,2026-07-31,BHP,0.67,-0.1045864288454992,0.6033,,,2026-07-31T23:40:37.456902+00:00,,,2026-07-31T20:00:00+00:00,,,,4.6.0,
433,2026-07-31,AMD,0.66,0.2839100242827356,0.6546,,,2026-07-31T23:40:37.456902+00:00,,,2026-07-31T20:00:00+00:00,,,,4.6.0,
434,2026-07-31,6857.T,0.65,0.6131194876549131,0.697,0.05,0.1862,2026-07-31T23:40:37.456902+00:00,XTKS,2026-08-03,2026-07-31T20:00:00+00:00,verificada,6.0,120.0,4.6.0,0.66
435,2026-07-31,GOOGL,0.58,0.19603683692337306,0.5854,,,2026-07-31T23:40:37.456902+00:00,,,2026-07-31T20:00:00+00:00,,,,4.6.0,
436,2026-07-31,TXN,0.57,0.3373824681602966,0.5996,,,2026-07-31T23:40:37.456902+00:00,,,2026-07-31T20:00:00+00:00,,,,4.6.0,
437,2026-07-31,NVDA,0.56,0.3187980169546245,0.5898,,,2026-07-31T23:40:37.456902+00:00,,,2026-07-31T20:00:00+00:00,,,,4.6.0,
438,2026-07-31,MU,0.56,0.09211535469717214,0.5558,,,2026-07-31T23:40:37.456902+00:00,,,2026-07-31T20:00:00+00:00,,,,4.6.0,
439,2026-07-31,TSM,0.53,0.44059483699008795,0.5871,,,2026-07-31T23:40:37.456902+00:00,,,2026-07-31T20:00:00+00:00,,,,4.6.0,
440,2026-07-31,UMC,0.5,0.33248593821302763,0.5499,,,2026-07-31T23:40:37.456902+00:00,,,2026-07-31T20:00:00+00:00,,,,4.6.0,
441,2026-07-31,FCX,0.48,0.0376592071626792,0.4916,,,2026-07-31T23:40:37.456902+00:00,,,2026-07-31T20:00:00+00:00,,,,4.6.0,
442,2026-07-31,005930.KS,0.48,0.3783882587298619,0.5428,0.06,0.182,2026-07-31T23:40:37.456902+00:00,XKRX,2026-08-03,2026-07-31T20:00:00+00:00,verificada,7.1,120.0,4.6.0,0.77
443,2026-07-31,IFX.DE,0.46,0.4755476661813066,0.5433,0.01,0.0059,2026-07-31T23:40:37.456902+00:00,XETR,2026-08-03,2026-07-31T20:00:00+00:00,verificada,5.19,120.0,4.6.0,0.09
444,2026-07-31,ASML,0.44,0.036241903150477706,0.4634,,,2026-07-31T23:40:37.456902+00:00,,,2026-07-31T20:00:00+00:00,,,,4.6.0,
445,2026-07-31,META,0.43,0.07525188882363001,0.4623,,,2026-07-31T23:40:37.456902+00:00,,,2026-07-31T20:00:00+00:00,,,,4.6.0,
446,2026-07-31,ARM,0.43,0.32741169798592024,0.5001,,,2026-07-31T23:40:37.456902+00:00,,,2026-07-31T20:00:00+00:00,,,,4.6.0,
447,2026-07-31,000660.KS,0.43,-0.0731656412324845,0.44,0.07,0.2165,2026-07-31T23:40:37.456902+00:00,XKRX,2026-08-03,2026-07-31T20:00:00+00:00,verificada,8.08,120.0,4.6.0,0.98
448,2026-07-31,8035.T,0.39,0.4026876882136539,0.4834,0.04,0.2464,2026-07-31T23:40:37.456902+00:00,XTKS,2026-08-03,2026-07-31T20:00:00+00:00,verificada,4.69,120.0,4.6.0,0.62
449,2026-07-31,INTC,0.38,0.16613434844470898,0.4409,,,2026-07-31T23:40:37.456902+00:00,,,2026-07-31T20:00:00+00:00,,,,4.6.0,
450,2026-07-31,4063.T,0.38,0.25300581916276654,0.454,0.03,0.157,2026-07-31T23:40:37.456902+00:00,XTKS,2026-08-03,2026-07-31T20:00:00+00:00,verificada,3.58,120.0,4.6.0,0.36
451,2026-07-31,3436.T,0.38,0.2695547718338731,0.4564,0.06,0.1521,2026-07-31T23:40:37.456902+00:00,XTKS,2026-08-03,2026-07-31T20:00:00+00:00,verificada,7.89,120.0,4.6.0,0.77
452,2026-07-31,QCOM,0.28,-0.09771826515508104,0.3313,,,2026-07-31T23:40:37.456902+00:00,,,2026-07-31T20:00:00+00:00,,,,4.6.0,
453,2026-08-03,MSFT,0.75,0.4366984226865645,0.7405,,,2026-08-04T02:57:44.347088+00:00,,,2026-08-03T20:00:00+00:00,,,,4.6.0,
454,2026-08-03,BHP,0.67,-0.058699712629036054,0.6102,,,2026-08-04T02:57:44.347088+00:00,,,2026-08-03T20:00:00+00:00,,,,4.6.0,
455,2026-08-03,AMD,0.67,0.3020791418048114,0.6643,,,2026-08-04T02:57:44.347088+00:00,,,2026-08-03T20:00:00+00:00,,,,4.6.0,
456,2026-08-03,GOOGL,0.64,0.1928567210306629,0.6269,,,2026-08-04T02:57:44.347088+00:00,,,2026-08-03T20:00:00+00:00,,,,4.6.0,
457,2026-08-03,2330.TW,0.64,0.4170304070571767,0.6606,0.4,0.2665,2026-08-04T02:57:44.347088+00:00,XTAI,2026-08-05,2026-08-03T20:00:00+00:00,verificada,2.72,120.0,4.6.0,0.38
458,2026-08-03,MU,0.6,0.13513794167886972,0.5903,,,2026-08-04T02:57:44.347088+00:00,,,2026-08-03T20:00:00+00:00,,,,4.6.0,
459,2026-08-03,AVGO,0.59,0.4819028339520684,0.6353,,,2026-08-04T02:57:44.347088+00:00,,,2026-08-03T20:00:00+00:00,,,,4.6.0,
460,2026-08-03,NVDA,0.58,0.36010059747261836,0.61,,,2026-08-04T02:57:44.347088+00:00,,,2026-08-03T20:00:00+00:00,,,,4.6.0,
461,2026-08-03,TXN,0.56,0.2730467156834621,0.583,,,2026-08-04T02:57:44.347088+00:00,,,2026-08-03T20:00:00+00:00,,,,4.6.0,
462,2026-08-03,6857.T,0.56,0.5219735494551718,0.6203,,,2026-08-04T02:57:44.347088+00:00,,,2026-08-03T20:00:00+00:00,,,,4.6.0,
463,2026-08-03,ASML,0.51,0.10845998217484655,0.5233,,,2026-08-04T02:57:44.347088+00:00,,,2026-08-03T20:00:00+00:00,,,,4.6.0,
464,2026-08-03,IFX.DE,0.5,0.49079581462418903,0.5736,0.12,0.009,2026-08-04T02:57:44.347088+00:00,XETR,2026-08-04,2026-08-03T20:00:00+00:00,verificada,5.2,120.0,4.6.0,0.12
465,2026-08-03,FCX,0.47,0.10558133886273935,0.4948,,,2026-08-04T02:57:44.347088+00:00,,,2026-08-03T20:00:00+00:00,,,,4.6.0,
466,2026-08-03,UMC,0.45,0.2634593971938477,0.5045,,,2026-08-04T02:57:44.347088+00:00,,,2026-08-03T20:00:00+00:00,,,,4.6.0,
467,2026-08-03,ARM,0.45,0.3534955492239885,0.518,,,2026-08-04T02:57:44.347088+00:00,,,2026-08-03T20:00:00+00:00,,,,4.6.0,
468,2026-08-03,INTC,0.44,0.1748477215548247,0.4842,,,2026-08-04T02:57:44.347088+00:00,,,2026-08-03T20:00:00+00:00,,,,4.6.0,
469,2026-08-03,META,0.44,0.09569394117433148,0.4724,,,2026-08-04T02:57:44.347088+00:00,,,2026-08-03T20:00:00+00:00,,,,4.6.0,
470,2026-08-03,8035.T,0.43,0.4157058344677005,0.5134,,,2026-08-04T02:57:44.347088+00:00,,,2026-08-03T20:00:00+00:00,,,,4.6.0,
471,2026-08-03,005930.KS,0.42,0.38756186212130306,0.5021,,,2026-08-04T02:57:44.347088+00:00,,,2026-08-03T20:00:00+00:00,,,,4.6.0,
472,2026-08-03,3436.T,0.39,0.17968154967976452,0.45,0.82,0.1497,2026-08-04T02:57:44.347088+00:00,XTKS,2026-08-05,2026-08-03T20:00:00+00:00,verificada,7.91,120.0,4.6.0,0.77
473,2026-08-03,4063.T,0.37,0.2135471604596976,0.441,0.37,0.1504,2026-08-04T02:57:44.347088+00:00,XTKS,2026-08-05,2026-08-03T20:00:00+00:00,verificada,3.59,120.0,4.6.0,0.35
474,2026-08-03,QCOM,0.33,-0.02962535987403772,0.3766,,,2026-08-04T02:57:44.347088+00:00,,,2026-08-03T20:00:00+00:00,,,,4.6.0,
